1,13.382412,52.531252,121100
2,13.382223,52.530336,121300
3,13.370088,52.534686,121700
4,13.370385,52.539891,122000
5,13.366061,52.542732,122300
6,13.343839,52.536179,123000
7,13.328702,52.534318,123200
8,13.300134,52.530434,123500
9,13.284241,52.518614,123800
10,13.282884,52.506622,124000
11,13.283036,52.501148,124200
12,13.290147,52.496698,124300
13,13.284951,52.491934,124900
14,13.281176,52.482117,125200
15,13.280474,52.477488,125300
16,13.277301,52.464732,125600
17,13.2756,52.4677,130300
33,13.2756,52.4727,130300
39,13.359391,52.546489,122500
40,13.34953,52.542201,123000
41,13.343839,52.536179,123100
42,13.341421,52.532268,123200
43,13.341421,52.52594,123400
44,13.342095,52.518092,123500
45,13.332711,52.506919,123700
46,13.331416,52.503763,123900
47,13.330616,52.496581,124000
48,13.331084,52.49197,124100
49,13.331317,52.487214,124200
50,13.328495,52.477497,124400
51,13.328675,52.471438,124500
52,13.32409,52.471555,124900
53,13.319218,52.471573,125000
54,13.314391,52.472463,125100
55,13.309573,52.472373,125200
56,13.304682,52.472715,125300
57,13.298947,52.473272,125500
58,13.294614,52.474153,125600
59,13.290641,52.475331,125700
60,13.285994,52.475969,125800
61,13.281535,52.476436,125900
62,13.280474,52.477488,130000
63,13.275602,52.478405,130100
64,13.2756,52.4777,130200
79,13.2756,52.4827,125800
92,13.287225,52.495925,125200
93,13.280124,52.491781,125400
94,13.275917,52.490208,125600
95,13.271872,52.486801,125700
96,13.2756,52.4877,130300
97,13.376929,52.528762,121300
98,13.369072,52.525607,121500
99,13.348073,52.520016,122200
100,13.336244,52.513957,122400
101,13.332711,52.506919,122600
102,13.319002,52.50522,122800
103,13.303864,52.504734,123000
104,13.283036,52.501148,123200
105,13.2756,52.4927,124900
114,13.270451,52.498774,123400
115,13.2756,52.4977,124500
124,13.2756,52.5027,124000
135,13.2756,52.5077,124800
146,13.2756,52.5127,125400
156,13.2756,52.5177,124700
166,13.2756,52.5227,125100
176,13.2756,52.5277,125600
185,13.293662,52.536988,124500
186,13.286578,52.5367,124700
187,13.273319,52.537024,124800
188,13.2756,52.5327,125800
200,13.2756,52.5377,125100
212,13.2756,52.5427,125800
224,13.2756,52.5477,130600
225,13.359391,52.546489,121900
226,13.341017,52.556674,122200
227,13.333502,52.560863,122300
228,13.327326,52.563479,122400
229,13.326167,52.561717,123000
230,13.317636,52.55991,123100
231,13.306381,52.554391,123300
232,13.29554,52.549923,123500
233,13.2756,52.5527,125500
248,13.324054,52.49383,124600
249,13.314508,52.49019,124800
250,13.312287,52.480122,125000
252,13.309276,52.467339,125300
253,13.295199,52.464175,125400
254,13.2856,52.4677,130500
270,13.2856,52.4727,130100
283,13.300718,52.488338,124500
284,13.312287,52.480122,124700
285,13.308889,52.478243,125000
286,13.303631,52.475394,125100
287,13.298947,52.473272,125200
288,13.294614,52.474153,125300
289,13.290641,52.475331,125400
290,13.287846,52.477389,125500
291,13.2856,52.4777,125700
305,13.32623,52.502739,124700
306,13.320162,52.501732,124900
307,13.312997,52.500941,125100
308,13.307226,52.500015,125300
309,13.301383,52.494648,125500
310,13.296574,52.492671,125600
311,13.293041,52.490891,125700
312,13.288079,52.488158,125800
313,13.284403,52.486468,125900
314,13.285625,52.482891,130000
315,13.2856,52.4827,130000
338,13.2856,52.4877,130200
352,13.2856,52.4927,125100
361,13.2856,52.4977,124100
372,13.2856,52.5027,124600
383,13.2856,52.5077,124300
394,13.2856,52.5127,125100
404,13.2856,52.5177,124100
414,13.2856,52.5227,124500
424,13.285688,52.522155,124500
425,13.288753,52.522812,124600
426,13.285526,52.524322,124700
427,13.2856,52.5277,125200
438,13.2856,52.5327,125800
449,13.2856,52.5377,125000
454,13.326167,52.561717,123200
455,13.317636,52.55991,123300
456,13.306381,52.554391,123500
457,13.299226,52.546624,123700
458,13.295064,52.539577,123900
459,13.2856,52.5427,124800
468,13.2856,52.5477,124700
477,13.285724,52.551442,123700
478,13.2856,52.5527,123900
499,13.2956,52.4677,130100
517,13.2956,52.4727,125500
518,13.393064,52.525158,121300
519,13.386448,52.520519,121500
520,13.381936,52.51651,121700
521,13.376551,52.509355,121900
522,13.38208,52.504537,122100
523,13.368479,52.493138,122400
524,13.360775,52.486261,122600
525,13.352847,52.479807,122800
526,13.342878,52.478099,123400
527,13.328495,52.477497,123600
528,13.312287,52.480122,123800
529,13.2956,52.4777,125600
530,13.343839,52.536179,122500
531,13.328702,52.534318,122700
532,13.300134,52.530434,123000
533,13.284241,52.518614,123300
534,13.282884,52.506622,123500
535,13.283036,52.501148,123700
536,13.290147,52.496698,123800
537,13.300718,52.488338,124000
538,13.2956,52.4827,125000
552,13.2956,52.4877,125100
565,13.2956,52.4927,125200
578,13.2956,52.4977,124800
586,13.2956,52.5027,123900
594,13.302498,52.506784,123500
595,13.295423,52.506856,123700
596,13.295621,52.507719,123900
602,13.32258,52.511584,123300
603,13.30942,52.511827,123500
604,13.305339,52.511539,123600
605,13.297464,52.510973,123800
606,13.2956,52.5127,124200
617,13.296898,52.513364,123900
618,13.296448,52.516375,124000
619,13.2956,52.5177,124200
628,13.2956,52.5227,125200
637,13.2956,52.5277,124500
646,13.2956,52.5327,124500
656,13.2956,52.5377,124400
665,13.2956,52.5427,124400
674,13.2956,52.5477,124100
683,13.2956,52.5527,123800
