1,13.388372,52.548638,121000
2,13.366061,52.542732,121300
3,13.343839,52.536179,121500
4,13.328702,52.534318,121700
5,13.300134,52.530434,122000
6,13.284241,52.518614,122300
7,13.282884,52.506622,122500
8,13.283036,52.501148,122700
9,13.290147,52.496698,122800
10,13.300718,52.488338,123000
11,13.299388,52.487421,123700
12,13.295972,52.485372,123800
13,13.293778,52.484239,123900
14,13.289688,52.481938,124000
15,13.285356,52.479645,124100
16,13.281454,52.477119,124200
17,13.278551,52.473389,124300
18,13.278407,52.46858,124400
19,13.2756,52.4677,124700
37,13.2756,52.4727,124600
47,13.284951,52.491934,123900
48,13.281176,52.482117,124200
49,13.280474,52.477488,124300
50,13.2756,52.4777,124800
62,13.2756,52.4827,124800
72,13.2756,52.4877,124900
81,13.2756,52.4927,124400
90,13.2756,52.4977,124200
99,13.2756,52.5027,123500
107,13.2756,52.5077,123300
114,13.2756,52.5127,123600
121,13.2756,52.5177,123200
128,13.2756,52.5227,123600
135,13.2756,52.5277,124100
141,13.293662,52.536988,123000
142,13.286578,52.5367,123200
143,13.273319,52.537024,123300
144,13.2756,52.5327,124300
153,13.2756,52.5377,123600
162,13.2756,52.5427,124300
171,13.2756,52.5477,125100
180,13.262874,52.536907,123400
181,13.26246,52.541491,124000
182,13.261085,52.543954,124000
183,13.259925,52.546148,124100
184,13.258945,52.547954,124200
185,13.262892,52.548458,124300
186,13.270272,52.548656,124400
187,13.269867,52.549914,124500
188,13.2756,52.5527,125500
189,13.412157,52.541024,120900
190,13.412625,52.532619,121100
191,13.41009,52.528529,121300
192,13.413596,52.522075,121500
193,13.412454,52.517229,121700
194,13.408768,52.512007,121800
195,13.402027,52.511413,122000
196,13.395348,52.513364,122200
197,13.38972,52.511494,122400
198,13.383796,52.511521,122500
199,13.37798,52.509067,122600
200,13.374681,52.503188,122800
201,13.374295,52.499583,122900
202,13.362456,52.497624,123100
203,13.353826,52.499646,123300
204,13.342563,52.502109,123400
205,13.332711,52.506919,123700
206,13.331416,52.503763,124600
207,13.32623,52.502739,124700
208,13.320162,52.501732,124900
209,13.312997,52.500941,125100
210,13.307226,52.500015,125300
211,13.301383,52.494648,125500
212,13.296574,52.492671,125600
213,13.293041,52.490891,125700
214,13.288079,52.488158,125800
215,13.284403,52.486468,125900
216,13.285625,52.482891,130000
217,13.285742,52.479295,130200
218,13.287846,52.477389,130300
219,13.290641,52.475331,130400
220,13.289652,52.471232,130600
221,13.289329,52.467672,130700
222,13.2856,52.4677,131200
239,13.2856,52.4727,124900
255,13.2856,52.4777,124400
284,13.2856,52.4827,130000
294,13.287225,52.495925,123700
296,13.284672,52.489552,124000
297,13.2856,52.4877,124300
307,13.2856,52.4927,123700
317,13.2856,52.4977,123300
325,13.2856,52.5027,123100
333,13.2856,52.5077,122800
340,13.2856,52.5127,123200
347,13.2856,52.5177,122600
354,13.2856,52.5227,123000
